# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: wtEGFR HER1 Affibody CF640R 5nM
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141104_0001_0007_ec0ba481-2c99-4a06-99c6-4599c7565110,146,x,,,,,,193,199,,,
,,x,,,,,,213,229,,,
,,x,,,,,,236,246,,,
,,x,,,,,,248,270,,,
,,x,,,,,,272,295,,,
,,,x,,,,,122,161,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141104_0001_0007_ec0ba481-2c99-4a06-99c6-4599c7565110,174,x,,,,,,157,182,,,
,,,x,,,,,11,151,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141104_0001_0007_ec0ba481-2c99-4a06-99c6-4599c7565110,502,x,,,,,,81,121,,,
,,,x,,,,,33,72,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141104_0001_0007_ec0ba481-2c99-4a06-99c6-4599c7565110,2334,x,,,,,,144,182,,,
,,,x,,,,,106,134,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141104_0001_0007_ec0ba481-2c99-4a06-99c6-4599c7565110,2891,x,,,,,,381,391,,,
,,x,,,,,,364,368,,,
,,x,,,,,,370,375,,,
,,,x,,,,,226,233,,,
,,,x,,,,,235,244,,,
,,,x,,,,,246,250,,,
,,,x,,,,,254,264,,,
,,,x,,,,,270,277,,,
,,,x,,,,,282,289,,,
,,,x,,,,,291,301,,,
,,,x,,,,,310,315,,,
,,,x,,,,,317,331,,,
,,,x,,,,,337,346,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141104_0001_0007_ec0ba481-2c99-4a06-99c6-4599c7565110,3046,x,,,,,,137,166,,,
,,,x,,,,,108,127,,,
